,dataset,factors,n_cluster,linkage,silhouette_score,n_elements,eveness
11802,df_datos_MM_TM_clus,"['F2', 'F3']",8,average,0.35542343887805056,"{2: 37, 0: 18, 1: 8, 3: 3, 4: 1, 7: 1, 6: 1, 5: 1}",0.6308880910940545
11803,df_datos_MM_TM_clus,"['F2', 'F3']",8,single,0.12218829642029246,"{0: 59, 1: 3, 2: 3, 5: 1, 7: 1, 6: 1, 4: 1, 3: 1}",0.34506712509272425
11804,df_datos_MM_TM_clus,"['F2', 'F3']",9,ward,0.3688310439797406,"{3: 15, 1: 14, 4: 14, 6: 9, 2: 8, 8: 4, 7: 3, 0: 2, 5: 1}",0.8858087080916955
11805,df_datos_MM_TM_clus,"['F2', 'F3']",9,complete,0.3465265969570943,"{2: 19, 4: 14, 0: 13, 3: 8, 1: 8, 8: 5, 6: 1, 5: 1, 7: 1}",0.8441878982103509
11806,df_datos_MM_TM_clus,"['F2', 'F3']",9,average,0.29382437615348656,"{0: 37, 2: 17, 1: 8, 3: 3, 4: 1, 7: 1, 6: 1, 8: 1, 5: 1}",0.6221791222714413
11807,df_datos_MM_TM_clus,"['F2', 'F3']",9,single,0.10289569682925279,"{1: 53, 0: 6, 3: 3, 2: 3, 5: 1, 7: 1, 6: 1, 4: 1, 8: 1}",0.4526942482412917
11808,df_datos_MM_TM_clus,"['F2', 'F4']",2,ward,0.5662873596438965,"{1: 50, 0: 20}",0.8631205685666311
11809,df_datos_MM_TM_clus,"['F2', 'F4']",2,complete,0.7331181345636677,"{0: 69, 1: 1}",0.10802319526362833
11810,df_datos_MM_TM_clus,"['F2', 'F4']",2,average,0.7331181345636677,"{0: 69, 1: 1}",0.10802319526362833
11811,df_datos_MM_TM_clus,"['F2', 'F4']",2,single,0.7331181345636677,"{0: 69, 1: 1}",0.10802319526362833
11812,df_datos_MM_TM_clus,"['F2', 'F4']",3,ward,0.5485966939452038,"{1: 50, 2: 10, 0: 10}",0.72483409150576
11813,df_datos_MM_TM_clus,"['F2', 'F4']",3,complete,0.5640010336662294,"{2: 50, 0: 19, 1: 1}",0.5961959795072822
11814,df_datos_MM_TM_clus,"['F2', 'F4']",3,average,0.5640010336662294,"{2: 50, 0: 19, 1: 1}",0.5961959795072822
11815,df_datos_MM_TM_clus,"['F2', 'F4']",3,single,0.4785825106883212,"{0: 67, 2: 2, 1: 1}",0.18587042204553267
11816,df_datos_MM_TM_clus,"['F2', 'F4']",4,ward,0.5647213600989363,"{0: 50, 2: 10, 1: 9, 3: 1}",0.6079171123968357
11817,df_datos_MM_TM_clus,"['F2', 'F4']",4,complete,0.5647213600989363,"{2: 50, 0: 10, 1: 9, 3: 1}",0.6079171123968357
11818,df_datos_MM_TM_clus,"['F2', 'F4']",4,average,0.5647213600989363,"{2: 50, 1: 10, 0: 9, 3: 1}",0.6079171123968357
11819,df_datos_MM_TM_clus,"['F2', 'F4']",4,single,0.4380043387120312,"{0: 66, 2: 2, 3: 1, 1: 1}",0.2008557093463552
11820,df_datos_MM_TM_clus,"['F2', 'F4']",5,ward,0.418401895323155,"{4: 36, 1: 14, 2: 10, 0: 9, 3: 1}",0.7867903067599211
11821,df_datos_MM_TM_clus,"['F2', 'F4']",5,complete,0.5107044160408128,"{0: 50, 1: 9, 2: 8, 4: 2, 3: 1}",0.568048085848052
11822,df_datos_MM_TM_clus,"['F2', 'F4']",5,average,0.5579133161318582,"{2: 50, 0: 10, 1: 7, 4: 2, 3: 1}",0.5659473662469101
11823,df_datos_MM_TM_clus,"['F2', 'F4']",5,single,0.47275559475280265,"{1: 64, 0: 2, 2: 2, 3: 1, 4: 1}",0.2525598770173249
11824,df_datos_MM_TM_clus,"['F2', 'F4']",6,ward,0.41597937910489924,"{4: 36, 1: 14, 0: 10, 2: 7, 5: 2, 3: 1}",0.7447401587591193
11825,df_datos_MM_TM_clus,"['F2', 'F4']",6,complete,0.3560887631502545,"{5: 26, 1: 24, 0: 9, 2: 8, 4: 2, 3: 1}",0.7862504412926689
11826,df_datos_MM_TM_clus,"['F2', 'F4']",6,average,0.5125558808777105,"{2: 50, 5: 8, 0: 7, 1: 2, 4: 2, 3: 1}",0.5482561834087492
11827,df_datos_MM_TM_clus,"['F2', 'F4']",6,single,0.45902308047682977,"{0: 64, 2: 2, 3: 1, 4: 1, 5: 1, 1: 1}",0.23791343297540274
11828,df_datos_MM_TM_clus,"['F2', 'F4']",7,ward,0.41387602774334115,"{1: 36, 0: 14, 4: 8, 2: 7, 6: 2, 5: 2, 3: 1}",0.7224800655667631
11829,df_datos_MM_TM_clus,"['F2', 'F4']",7,complete,0.35380677699633034,"{5: 26, 1: 24, 2: 8, 0: 6, 6: 3, 4: 2, 3: 1}",0.7660216017775259
11830,df_datos_MM_TM_clus,"['F2', 'F4']",7,average,0.526021426482804,"{0: 50, 5: 8, 2: 5, 1: 2, 6: 2, 4: 2, 3: 1}",0.5355695213111101
11831,df_datos_MM_TM_clus,"['F2', 'F4']",7,single,0.3997508101488565,"{0: 63, 2: 2, 3: 1, 4: 1, 5: 1, 1: 1, 6: 1}",0.25688225295540873
11832,df_datos_MM_TM_clus,"['F2', 'F4']",8,ward,0.3931712833507673,"{0: 36, 1: 10, 4: 8, 2: 7, 3: 4, 6: 2, 5: 2, 7: 1}",0.7336273606235599
11833,df_datos_MM_TM_clus,"['F2', 'F4']",8,complete,0.3669024983460522,"{5: 26, 0: 24, 2: 8, 3: 4, 6: 3, 1: 2, 4: 2, 7: 1}",0.7430685285476574
11834,df_datos_MM_TM_clus,"['F2', 'F4']",8,average,0.45248867999504205,"{3: 38, 0: 12, 5: 8, 2: 5, 1: 2, 6: 2, 4: 2, 7: 1}",0.6904732152009558
11835,df_datos_MM_TM_clus,"['F2', 'F4']",8,single,0.3578229751139109,"{0: 61, 1: 2, 2: 2, 7: 1, 4: 1, 5: 1, 3: 1, 6: 1}",0.3013087314038647
11836,df_datos_MM_TM_clus,"['F2', 'F4']",9,ward,0.368971163597236,"{2: 19, 3: 17, 1: 10, 4: 8, 0: 7, 8: 4, 6: 2, 5: 2, 7: 1}",0.8561786821893961
11837,df_datos_MM_TM_clus,"['F2', 'F4']",9,complete,0.36384804163215123,"{5: 26, 0: 20, 2: 8, 8: 4, 3: 4, 6: 3, 1: 2, 4: 2, 7: 1}",0.7735420916288929
11838,df_datos_MM_TM_clus,"['F2', 'F4']",9,average,0.42171107892083165,"{3: 38, 1: 10, 5: 8, 2: 5, 8: 2, 0: 2, 6: 2, 4: 2, 7: 1}",0.6886131563836336
11839,df_datos_MM_TM_clus,"['F2', 'F4']",9,single,0.3531345758925767,"{0: 60, 1: 2, 2: 2, 7: 1, 4: 1, 5: 1, 8: 1, 6: 1, 3: 1}",0.31833279254014374
11840,df_datos_MM_TM_clus,"['F2', 'F5']",2,ward,0.6104340989168363,"{0: 66, 1: 4}",0.3159971329784247
11841,df_datos_MM_TM_clus,"['F2', 'F5']",2,complete,0.5960076586044428,"{1: 63, 0: 7}",0.46899559358928117
11842,df_datos_MM_TM_clus,"['F2', 'F5']",2,average,0.6761083416185493,"{0: 69, 1: 1}",0.10802319526362833
11843,df_datos_MM_TM_clus,"['F2', 'F5']",2,single,0.6761083416185493,"{0: 69, 1: 1}",0.10802319526362833
11844,df_datos_MM_TM_clus,"['F2', 'F5']",3,ward,0.5255304536073261,"{0: 54, 2: 12, 1: 4}",0.6062904690630162
11845,df_datos_MM_TM_clus,"['F2', 'F5']",3,complete,0.5732640938471025,"{0: 63, 1: 6, 2: 1}",0.3332336703279733
11846,df_datos_MM_TM_clus,"['F2', 'F5']",3,average,0.6100670496444768,"{0: 65, 2: 4, 1: 1}",0.266756228579829
11847,df_datos_MM_TM_clus,"['F2', 'F5']",3,single,0.638975813939356,"{0: 67, 2: 2, 1: 1}",0.18587042204553267
11848,df_datos_MM_TM_clus,"['F2', 'F5']",4,ward,0.42226202566092375,"{2: 44, 0: 12, 3: 10, 1: 4}",0.7471142072041362
11849,df_datos_MM_TM_clus,"['F2', 'F5']",4,complete,0.5032986336612824,"{1: 52, 3: 11, 0: 6, 2: 1}",0.5647387359533832
11850,df_datos_MM_TM_clus,"['F2', 'F5']",4,average,0.49422048245351036,"{2: 54, 1: 11, 0: 4, 3: 1}",0.515943844745072
11851,df_datos_MM_TM_clus,"['F2', 'F5']",4,single,0.5184284480639771,"{0: 65, 1: 2, 2: 2, 3: 1}",0.23997073813784361
11852,df_datos_MM_TM_clus,"['F2', 'F5']",5,ward,0.42805103275982087,"{0: 44, 2: 11, 3: 10, 1: 4, 4: 1}",0.674081359080511
11853,df_datos_MM_TM_clus,"['F2', 'F5']",5,complete,0.48574947082387854,"{0: 52, 1: 11, 3: 4, 4: 2, 2: 1}",0.5203384833739915
11854,df_datos_MM_TM_clus,"['F2', 'F5']",5,average,0.4726933884745626,"{0: 54, 1: 11, 2: 2, 4: 2, 3: 1}",0.4690199274606867
11855,df_datos_MM_TM_clus,"['F2', 'F5']",5,single,0.39671305738536367,"{0: 64, 1: 2, 2: 2, 3: 1, 4: 1}",0.2525598770173249
11856,df_datos_MM_TM_clus,"['F2', 'F5']",6,ward,0.3698572747412213,"{0: 30, 2: 14, 5: 11, 3: 10, 1: 4, 4: 1}",0.8249199283137376
11857,df_datos_MM_TM_clus,"['F2', 'F5']",6,complete,0.34070778256773954,"{0: 46, 1: 11, 2: 6, 3: 4, 4: 2, 5: 1}",0.6156620861016008
11858,df_datos_MM_TM_clus,"['F2', 'F5']",6,average,0.43541363370160646,"{0: 44, 1: 11, 2: 10, 5: 2, 4: 2, 3: 1}",0.6275956817861604
11859,df_datos_MM_TM_clus,"['F2', 'F5']",6,single,0.20102093894155135,"{0: 63, 1: 2, 2: 2, 3: 1, 4: 1, 5: 1}",0.2679297005116962
11860,df_datos_MM_TM_clus,"['F2', 'F5']",7,ward,0.3513671509677912,"{3: 22, 2: 14, 5: 11, 1: 10, 6: 8, 0: 4, 4: 1}",0.8872933661475492
11861,df_datos_MM_TM_clus,"['F2', 'F5']",7,complete,0.3386799477977712,"{1: 38, 0: 11, 6: 8, 2: 6, 3: 4, 4: 2, 5: 1}",0.7229227043666019
11862,df_datos_MM_TM_clus,"['F2', 'F5']",7,average,0.36735064319423927,"{1: 39, 0: 11, 6: 10, 2: 5, 5: 2, 4: 2, 3: 1}",0.6922451875726778
11863,df_datos_MM_TM_clus,"['F2', 'F5']",7,single,0.15940586788901434,"{0: 62, 1: 2, 2: 2, 3: 1, 4: 1, 6: 1, 5: 1}",0.2844041633182497
11864,df_datos_MM_TM_clus,"['F2', 'F5']",8,ward,0.36069406281428645,"{3: 22, 0: 14, 2: 11, 1: 10, 6: 8, 5: 2, 7: 2, 4: 1}",0.8493634186354131
11865,df_datos_MM_TM_clus,"['F2', 'F5']",8,complete,0.317214505437558,"{0: 38, 6: 8, 1: 7, 2: 6, 3: 4, 7: 4, 4: 2, 5: 1}",0.7260347915074346
11866,df_datos_MM_TM_clus,"['F2', 'F5']",8,average,0.3456352464489614,"{1: 39, 6: 10, 3: 7, 2: 5, 0: 4, 5: 2, 4: 2, 7: 1}",0.6973272322514587
11867,df_datos_MM_TM_clus,"['F2', 'F5']",8,single,0.23995615384797866,"{0: 59, 3: 3, 1: 2, 2: 2, 7: 1, 4: 1, 6: 1, 5: 1}",0.34866182748397884
11868,df_datos_MM_TM_clus,"['F2', 'F5']",9,ward,0.36977071629047165,"{3: 22, 0: 11, 1: 10, 2: 8, 6: 7, 8: 7, 5: 2, 7: 2, 4: 1}",0.8669259539755234
11869,df_datos_MM_TM_clus,"['F2', 'F5']",9,complete,0.38197793384746564,"{3: 27, 8: 11, 6: 8, 0: 7, 2: 6, 1: 4, 7: 4, 4: 2, 5: 1}",0.8357693964350789
11870,df_datos_MM_TM_clus,"['F2', 'F5']",9,average,0.33615234767819996,"{0: 39, 6: 10, 1: 7, 2: 5, 3: 3, 5: 2, 4: 2, 7: 1, 8: 1}",0.6745713055515591
11871,df_datos_MM_TM_clus,"['F2', 'F5']",9,single,0.11853695007046205,"{1: 58, 3: 3, 0: 2, 2: 2, 7: 1, 4: 1, 8: 1, 6: 1, 5: 1}",0.36292893784076913
11872,df_datos_MM_TM_clus,"['F3', 'F4']",2,ward,0.4047415974847919,"{1: 40, 0: 30}",0.9852281360342515
11873,df_datos_MM_TM_clus,"['F3', 'F4']",2,complete,0.680014519123016,"{0: 68, 1: 2}",0.18717625687320819
11874,df_datos_MM_TM_clus,"['F3', 'F4']",2,average,0.680014519123016,"{0: 68, 1: 2}",0.18717625687320819
11875,df_datos_MM_TM_clus,"['F3', 'F4']",2,single,0.680014519123016,"{1: 68, 0: 2}",0.18717625687320819
11876,df_datos_MM_TM_clus,"['F3', 'F4']",3,ward,0.4136662684340909,"{1: 40, 0: 28, 2: 2}",0.7171575671514306
11877,df_datos_MM_TM_clus,"['F3', 'F4']",3,complete,0.4010053880984618,"{0: 37, 2: 31, 1: 2}",0.7275516973624288
11878,df_datos_MM_TM_clus,"['F3', 'F4']",3,average,0.44452846620640546,"{1: 47, 2: 21, 0: 2}",0.6646887251310869
11879,df_datos_MM_TM_clus,"['F3', 'F4']",3,single,0.5873024977685958,"{0: 68, 1: 1, 2: 1}",0.13612163401119698
11880,df_datos_MM_TM_clus,"['F3', 'F4']",4,ward,0.4195039780565043,"{0: 40, 3: 15, 1: 13, 2: 2}",0.7675972294335085
11881,df_datos_MM_TM_clus,"['F3', 'F4']",4,complete,0.41295965106205385,"{2: 32, 0: 31, 3: 5, 1: 2}",0.7275720363551266
11882,df_datos_MM_TM_clus,"['F3', 'F4']",4,average,0.42855597876637563,"{0: 47, 2: 21, 3: 1, 1: 1}",0.5410390662781767
11883,df_datos_MM_TM_clus,"['F3', 'F4']",4,single,0.3048622589245101,"{0: 67, 3: 1, 1: 1, 2: 1}",0.1615845387534064
11884,df_datos_MM_TM_clus,"['F3', 'F4']",5,ward,0.42283637582451866,"{1: 22, 4: 18, 3: 15, 0: 13, 2: 2}",0.9054949425391415
11885,df_datos_MM_TM_clus,"['F3', 'F4']",5,complete,0.317712358813812,"{0: 32, 2: 25, 4: 6, 3: 5, 1: 2}",0.7618913857206187
11886,df_datos_MM_TM_clus,"['F3', 'F4']",5,average,0.4250237852195312,"{2: 42, 0: 21, 1: 5, 3: 1, 4: 1}",0.6074026722756158
11887,df_datos_MM_TM_clus,"['F3', 'F4']",5,single,0.1941716058438413,"{0: 66, 3: 1, 4: 1, 1: 1, 2: 1}",0.18531273565773887
11888,df_datos_MM_TM_clus,"['F3', 'F4']",6,ward,0.42079017223748344,"{0: 22, 4: 18, 1: 15, 3: 8, 5: 5, 2: 2}",0.8824149347126797
11889,df_datos_MM_TM_clus,"['F3', 'F4']",6,complete,0.2692761267258738,"{2: 25, 1: 17, 5: 15, 4: 6, 3: 5, 0: 2}",0.8607130315329673
11890,df_datos_MM_TM_clus,"['F3', 'F4']",6,average,0.3547173668665886,"{0: 42, 2: 20, 1: 5, 3: 1, 5: 1, 4: 1}",0.577650142910862
11891,df_datos_MM_TM_clus,"['F3', 'F4']",6,single,0.08846604637773342,"{0: 65, 3: 1, 4: 1, 1: 1, 5: 1, 2: 1}",0.20777258210465646
11892,df_datos_MM_TM_clus,"['F3', 'F4']",7,ward,0.3968889526951484,"{4: 18, 1: 15, 6: 13, 2: 9, 3: 8, 5: 5, 0: 2}",0.921778305466478
11893,df_datos_MM_TM_clus,"['F3', 'F4']",7,complete,0.2585658130896469,"{0: 25, 1: 17, 2: 15, 4: 6, 3: 5, 6: 1, 5: 1}",0.8027066051607477
11894,df_datos_MM_TM_clus,"['F3', 'F4']",7,average,0.3436710824861632,"{6: 30, 2: 20, 1: 12, 0: 5, 3: 1, 5: 1, 4: 1}",0.716359831562298
11895,df_datos_MM_TM_clus,"['F3', 'F4']",7,single,0.0736574115621516,"{0: 62, 2: 3, 3: 1, 4: 1, 1: 1, 5: 1, 6: 1}",0.2805627868364118
11896,df_datos_MM_TM_clus,"['F3', 'F4']",8,ward,0.3844341962426572,"{4: 18, 1: 15, 6: 13, 0: 9, 3: 8, 2: 5, 7: 1, 5: 1}",0.8721100971562211
11897,df_datos_MM_TM_clus,"['F3', 'F4']",8,complete,0.31144784348366283,"{0: 17, 2: 15, 7: 14, 3: 11, 4: 6, 1: 5, 6: 1, 5: 1}",0.8689688178961125
11898,df_datos_MM_TM_clus,"['F3', 'F4']",8,average,0.32565008869795914,"{2: 30, 0: 20, 1: 12, 6: 4, 7: 1, 3: 1, 5: 1, 4: 1}",0.6875475305309094
11899,df_datos_MM_TM_clus,"['F3', 'F4']",8,single,-0.12181477408977984,"{0: 61, 2: 3, 7: 1, 4: 1, 3: 1, 1: 1, 5: 1, 6: 1}",0.29771402901261007
11900,df_datos_MM_TM_clus,"['F3', 'F4']",9,ward,0.40014725138924334,"{4: 18, 0: 15, 6: 13, 1: 8, 3: 6, 2: 5, 8: 3, 7: 1, 5: 1}",0.8626061807330119
11901,df_datos_MM_TM_clus,"['F3', 'F4']",9,complete,0.30460917835609774,"{2: 15, 3: 14, 7: 14, 1: 11, 4: 6, 0: 5, 8: 3, 6: 1, 5: 1}",0.8738938778868787
11902,df_datos_MM_TM_clus,"['F3', 'F4']",9,average,0.3470940404635763,"{2: 30, 1: 15, 0: 12, 3: 5, 6: 4, 7: 1, 8: 1, 5: 1, 4: 1}",0.7238140777444982
11903,df_datos_MM_TM_clus,"['F3', 'F4']",9,single,0.12841177720789168,"{1: 39, 0: 22, 2: 3, 7: 1, 4: 1, 8: 1, 3: 1, 5: 1, 6: 1}",0.5410526453812461
11904,df_datos_MM_TM_clus,"['F3', 'F5']",2,ward,0.39453874903441705,"{0: 47, 1: 23}",0.9134601452569628
11905,df_datos_MM_TM_clus,"['F3', 'F5']",2,complete,0.6410573458179882,"{0: 68, 1: 2}",0.18717625687320819
11906,df_datos_MM_TM_clus,"['F3', 'F5']",2,average,0.6410573458179882,"{0: 68, 1: 2}",0.18717625687320819
11907,df_datos_MM_TM_clus,"['F3', 'F5']",2,single,0.6682956886086038,"{0: 69, 1: 1}",0.10802319526362833
11908,df_datos_MM_TM_clus,"['F3', 'F5']",3,ward,0.45006413447085675,"{1: 43, 0: 23, 2: 4}",0.754217949785405
11909,df_datos_MM_TM_clus,"['F3', 'F5']",3,complete,0.5669561836921198,"{0: 64, 2: 4, 1: 2}",0.3159138390628893
11910,df_datos_MM_TM_clus,"['F3', 'F5']",3,average,0.5669561836921198,"{0: 64, 2: 4, 1: 2}",0.3159138390628893
11911,df_datos_MM_TM_clus,"['F3', 'F5']",3,single,0.5357887011940369,"{0: 68, 1: 1, 2: 1}",0.13612163401119698
11912,df_datos_MM_TM_clus,"['F3', 'F5']",4,ward,0.4392662362239466,"{0: 43, 1: 21, 2: 4, 3: 2}",0.6677268632543105
11913,df_datos_MM_TM_clus,"['F3', 'F5']",4,complete,0.3463396408792337,"{0: 48, 1: 16, 2: 4, 3: 2}",0.6212257939395155
11914,df_datos_MM_TM_clus,"['F3', 'F5']",4,average,0.39818191362629124,"{0: 63, 2: 4, 1: 2, 3: 1}",0.3034369714689494
11915,df_datos_MM_TM_clus,"['F3', 'F5']",4,single,0.5104360400182671,"{0: 66, 1: 2, 3: 1, 2: 1}",0.2008557093463552
11916,df_datos_MM_TM_clus,"['F3', 'F5']",5,ward,0.3631503508270586,"{0: 30, 1: 21, 4: 13, 2: 4, 3: 2}",0.8090487469890097
11917,df_datos_MM_TM_clus,"['F3', 'F5']",5,complete,0.3569837403691758,"{0: 27, 1: 21, 4: 16, 2: 4, 3: 2}",0.8270785390160307
11918,df_datos_MM_TM_clus,"['F3', 'F5']",5,average,0.3879827092685106,"{1: 42, 4: 21, 2: 4, 0: 2, 3: 1}",0.617306021122274
11919,df_datos_MM_TM_clus,"['F3', 'F5']",5,single,0.4285713377254623,"{0: 64, 4: 2, 1: 2, 3: 1, 2: 1}",0.2525598770173249
11920,df_datos_MM_TM_clus,"['F3', 'F5']",6,ward,0.38277641687864805,"{0: 21, 5: 18, 4: 13, 1: 12, 2: 4, 3: 2}",0.887701349038813
11921,df_datos_MM_TM_clus,"['F3', 'F5']",6,complete,0.3839134472192419,"{0: 21, 1: 16, 5: 15, 4: 12, 2: 4, 3: 2}",0.890801739014139
11922,df_datos_MM_TM_clus,"['F3', 'F5']",6,average,0.3684720949577958,"{1: 42, 4: 21, 0: 4, 5: 1, 2: 1, 3: 1}",0.565544614960767
11923,df_datos_MM_TM_clus,"['F3', 'F5']",6,single,0.32207751342115626,"{0: 63, 4: 2, 1: 2, 3: 1, 5: 1, 2: 1}",0.2679297005116962
11924,df_datos_MM_TM_clus,"['F3', 'F5']",7,ward,0.3631653142987223,"{5: 18, 1: 13, 0: 12, 6: 11, 4: 10, 2: 4, 3: 2}",0.9240669145537516
11925,df_datos_MM_TM_clus,"['F3', 'F5']",7,complete,0.3724386898021984,"{0: 16, 5: 15, 4: 12, 6: 11, 3: 10, 2: 4, 1: 2}",0.9269216985216994
11926,df_datos_MM_TM_clus,"['F3', 'F5']",7,average,0.36147233348761215,"{0: 42, 1: 21, 2: 2, 4: 2, 5: 1, 6: 1, 3: 1}",0.5410981231357307
11927,df_datos_MM_TM_clus,"['F3', 'F5']",7,single,0.21206772349877834,"{2: 60, 1: 3, 4: 2, 0: 2, 3: 1, 5: 1, 6: 1}",0.33524942148943504
11928,df_datos_MM_TM_clus,"['F3', 'F5']",8,ward,0.3579759405397421,"{2: 18, 1: 13, 6: 11, 4: 10, 5: 9, 0: 4, 7: 3, 3: 2}",0.9110866835967794
11929,df_datos_MM_TM_clus,"['F3', 'F5']",8,complete,0.36639690042243034,"{2: 15, 5: 15, 4: 12, 6: 11, 3: 10, 0: 4, 1: 2, 7: 1}",0.8930976883588303
11930,df_datos_MM_TM_clus,"['F3', 'F5']",8,average,0.3647246392652525,"{0: 33, 3: 21, 1: 9, 2: 2, 4: 2, 5: 1, 6: 1, 7: 1}",0.6562705445523044
11931,df_datos_MM_TM_clus,"['F3', 'F5']",8,single,0.19339288311844627,"{0: 60, 1: 3, 4: 2, 7: 1, 5: 1, 6: 1, 2: 1, 3: 1}",0.3232451807022528
11932,df_datos_MM_TM_clus,"['F3', 'F5']",9,ward,0.37601976947667615,"{2: 18, 0: 13, 6: 11, 4: 10, 5: 9, 3: 3, 1: 2, 8: 2, 7: 2}",0.8802741095336845
11933,df_datos_MM_TM_clus,"['F3', 'F5']",9,complete,0.3753123742346538,"{2: 15, 5: 15, 1: 12, 6: 11, 3: 10, 0: 2, 8: 2, 4: 2, 7: 1}",0.8632494210349683
11934,df_datos_MM_TM_clus,"['F3', 'F5']",9,average,0.3753080163065676,"{1: 21, 8: 18, 3: 15, 0: 9, 2: 2, 4: 2, 5: 1, 6: 1, 7: 1}",0.7689222537130402
11935,df_datos_MM_TM_clus,"['F3', 'F5']",9,single,0.04983869974879089,"{0: 59, 1: 3, 4: 2, 7: 1, 8: 1, 5: 1, 6: 1, 2: 1, 3: 1}",0.3389849635352391
11936,df_datos_MM_TM_clus,"['F4', 'F5']",2,ward,0.6460641127556415,"{0: 65, 1: 5}",0.3712323266408757
11937,df_datos_MM_TM_clus,"['F4', 'F5']",2,complete,0.4869398713480815,"{1: 56, 0: 14}",0.7219280948873623
11938,df_datos_MM_TM_clus,"['F4', 'F5']",2,average,0.6460641127556415,"{1: 65, 0: 5}",0.3712323266408757
11939,df_datos_MM_TM_clus,"['F4', 'F5']",2,single,0.6979605370662793,"{0: 68, 1: 2}",0.18717625687320819
11940,df_datos_MM_TM_clus,"['F4', 'F5']",3,ward,0.4025025088046568,"{0: 50, 2: 15, 1: 5}",0.6908140210976048
11941,df_datos_MM_TM_clus,"['F4', 'F5']",3,complete,0.43974130198410905,"{0: 56, 1: 12, 2: 2}",0.5301467070807726
11942,df_datos_MM_TM_clus,"['F4', 'F5']",3,average,0.5532578660978663,"{0: 65, 1: 3, 2: 2}",0.27797877888595385
11943,df_datos_MM_TM_clus,"['F4', 'F5']",3,single,0.5532578660978663,"{2: 65, 1: 3, 0: 2}",0.27797877888595385
11944,df_datos_MM_TM_clus,"['F4', 'F5']",4,ward,0.4075729642287531,"{3: 33, 1: 17, 2: 15, 0: 5}",0.8777495538392738
11945,df_datos_MM_TM_clus,"['F4', 'F5']",4,complete,0.3884312023434487,"{1: 44, 0: 12, 3: 12, 2: 2}",0.719969428205706
11946,df_datos_MM_TM_clus,"['F4', 'F5']",4,average,0.40456281575385356,"{0: 61, 3: 4, 1: 3, 2: 2}",0.37514247209034374
11947,df_datos_MM_TM_clus,"['F4', 'F5']",4,single,0.5328357545795509,"{2: 65, 0: 3, 3: 1, 1: 1}",0.23457868455096173
11948,df_datos_MM_TM_clus,"['F4', 'F5']",5,ward,0.4178753766862282,"{1: 33, 0: 17, 2: 15, 3: 3, 4: 2}",0.785921289115842
11949,df_datos_MM_TM_clus,"['F4', 'F5']",5,complete,0.37085983956555213,"{0: 44, 1: 12, 3: 9, 4: 3, 2: 2}",0.6800447911352269
11950,df_datos_MM_TM_clus,"['F4', 'F5']",5,average,0.3453763046490698,"{0: 52, 1: 9, 3: 4, 4: 3, 2: 2}",0.549683155406121
11951,df_datos_MM_TM_clus,"['F4', 'F5']",5,single,0.42806062594410726,"{0: 65, 2: 2, 4: 1, 3: 1, 1: 1}",0.2190045875954587
11952,df_datos_MM_TM_clus,"['F4', 'F5']",6,ward,0.4284204263010703,"{1: 33, 0: 15, 2: 9, 5: 8, 3: 3, 4: 2}",0.7996647299121018
11953,df_datos_MM_TM_clus,"['F4', 'F5']",6,complete,0.41971097029411714,"{2: 34, 0: 12, 1: 10, 3: 9, 4: 3, 5: 2}",0.7988677982791226
11954,df_datos_MM_TM_clus,"['F4', 'F5']",6,average,0.37740142290616796,"{2: 37, 0: 15, 1: 9, 3: 4, 4: 3, 5: 2}",0.742826278475197
11955,df_datos_MM_TM_clus,"['F4', 'F5']",6,single,0.19589405398214124,"{0: 64, 2: 2, 4: 1, 5: 1, 3: 1, 1: 1}",0.23791343297540274
11956,df_datos_MM_TM_clus,"['F4', 'F5']",7,ward,0.45840305209924415,"{0: 33, 1: 11, 2: 9, 5: 8, 6: 4, 3: 3, 4: 2}",0.8001779473302357
11957,df_datos_MM_TM_clus,"['F4', 'F5']",7,complete,0.43733675746883727,"{2: 34, 0: 10, 1: 9, 3: 8, 6: 4, 4: 3, 5: 2}",0.7916581644536257
11958,df_datos_MM_TM_clus,"['F4', 'F5']",7,average,0.3569579043857549,"{0: 37, 2: 13, 1: 9, 3: 4, 4: 3, 6: 2, 5: 2}",0.727222964445705
11959,df_datos_MM_TM_clus,"['F4', 'F5']",7,single,0.19944299122345413,"{2: 60, 0: 4, 6: 2, 4: 1, 5: 1, 3: 1, 1: 1}",0.32891344976818654
11960,df_datos_MM_TM_clus,"['F4', 'F5']",8,ward,0.421800008886456,"{1: 19, 0: 14, 3: 11, 2: 9, 5: 8, 6: 4, 7: 3, 4: 2}",0.9033250438178977
11961,df_datos_MM_TM_clus,"['F4', 'F5']",8,complete,0.42245559634534924,"{0: 34, 1: 9, 2: 8, 3: 8, 6: 4, 4: 3, 7: 2, 5: 2}",0.7751993431832945
11962,df_datos_MM_TM_clus,"['F4', 'F5']",8,average,0.44418782988057787,"{3: 29, 0: 13, 1: 9, 2: 8, 7: 4, 4: 3, 6: 2, 5: 2}",0.8132306356022362
11963,df_datos_MM_TM_clus,"['F4', 'F5']",8,single,0.15758163157793487,"{0: 60, 1: 2, 6: 2, 2: 2, 4: 1, 5: 1, 7: 1, 3: 1}",0.3268398830935073
11964,df_datos_MM_TM_clus,"['F4', 'F5']",9,ward,0.4154782187806423,"{1: 19, 5: 12, 3: 11, 0: 9, 2: 8, 6: 4, 7: 3, 8: 2, 4: 2}",0.892232366975017
